mCherry.A.FITC.A,file
3.695937,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.775458,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.369901,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.794752,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.778143,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.73291,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.250427,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.938356,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.17438,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.997135,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.796228,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.694575,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.589401,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.218748,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.536287,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.070669,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.802905,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.336761,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.924885,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
7.487064,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.98364,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.778783,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.411044,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.492523,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.019558,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.583443,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
1.427829,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
7.28652,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.900808,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.057124,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.881455,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.997796,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.043511,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.356168,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.905996,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.315558,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.999925,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.991429,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.869091,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.622033,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.414948,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
